category,amt,gender,city,state,city_pop,job,is_fraud,hour,age,is_night_transaction,transaction_speed,distance_to_merchant
health_fitness,17.08,F,Phenix City,AL,59744,Chemical engineer,1,22,36,1,-10803379.0,39.53082435916407
shopping_net,1072.86,F,Dublin,PA,2158,Transport planner,1,23,59,1,6480977.0,98.13019010792596
misc_pos,22.27,F,Goodrich,MI,6951,Learning disability nurse,0,9,35,0,6516449.0,38.77244857266571
home,266.05,F,Jordanville,NY,824,Travel agency manager,1,23,34,1,-15845122.0,51.56254441838372
grocery_pos,289.46,F,Kingsford Heights,IN,1423,"Psychologist, forensic",1,0,21,1,17887886.0,86.32500429270408
shopping_net,1031.94,M,Harrington Park,NJ,4664,"Radiographer, diagnostic",1,22,55,1,-9945708.0,52.94549780243192
gas_transport,50.98,F,Moro,IL,2401,"Buyer, industrial",0,6,48,1,4089374.0,67.48766308375225
food_dining,116.26,F,Holcomb,KS,2691,Arboriculturist,1,0,26,1,-32247340.0,110.3869432741208
misc_net,806.06,M,Louisiana,MO,4593,"Teacher, early years/pre",1,22,79,1,37057566.0,92.85907575440417
gas_transport,59.11,M,Parsonsfield,ME,1892,Audiological scientist,0,5,64,1,-9821936.0,91.70535464293783
shopping_net,7.95,F,Independence,MO,123373,"Engineer, production",0,20,27,0,6445365.0,93.75450032333791
entertainment,33.79,M,Ironton,OH,21635,Geochemist,0,18,18,0,5955852.0,113.44412358071997
entertainment,9.23,M,Springfield,VA,104396,Production engineer,0,4,69,1,-657255.0,88.14853333966462
grocery_pos,309.75,M,Detroit,MI,673342,Trading standards officer,1,3,73,1,-38537200.0,28.03528464494007
shopping_pos,961.63,F,Ash Flat,AR,2856,Hydrologist,1,15,93,0,39528363.0,121.28523809094803
misc_net,779.25,F,Eagarville,IL,91,Materials engineer,1,23,57,1,-27360670.0,26.454220884356893
entertainment,101.14,M,Oconto Falls,WI,5548,Mining engineer,0,18,44,0,-1571374.0,78.34428938612335
home,31.96,F,Fordoche,LA,1178,Community education officer,0,23,69,1,-6980820.0,116.66157208749786
gas_transport,58.74,F,Enola,AR,969,"Physicist, medical",0,5,66,1,20409906.0,72.06081456582523
health_fitness,7.11,M,Haw River,NC,6006,Paramedic,0,19,35,0,-15499542.0,57.56439005692295
travel,10.23,M,Walkertown,NC,7369,TEFL teacher,1,16,93,0,-6924116.0,53.51857046549775
shopping_net,968.77,M,Matawan,NJ,30770,Drilling engineer,1,22,27,1,7367703.0,65.42455242380558
grocery_pos,95.11,M,Big Creek,KY,467,"Psychologist, forensic",0,6,36,1,7542719.0,127.22751960340042
shopping_pos,900.47,M,Ragland,AL,4159,Educational psychologist,1,23,22,1,-2613981.0,97.25120280494642
personal_care,6.32,F,Downsville,NY,1228,"Psychotherapist, child",0,22,30,1,23755937.0,117.9691824890174
grocery_pos,105.4,F,Shields,ND,77,Film/video editor,0,7,30,0,-34354954.0,69.78489026987755
entertainment,436.78,M,Sacramento,CA,757530,Magazine features editor,1,15,41,0,12383258.0,108.10997372781135
food_dining,59.32,F,Baton Rouge,LA,378909,"Designer, furniture",0,15,43,0,22377013.0,105.89883036946267
shopping_pos,881.47,M,Ruckersville,VA,9815,"Designer, ceramics/pottery",1,23,44,1,-8436359.0,34.027920164633336
misc_net,822.29,M,Arvada,CO,122111,Hotel manager,1,2,33,1,-14073805.0,106.6458353383153
gas_transport,61.85,M,Burke,VA,43102,Health visitor,0,1,69,1,-12789783.0,85.93392050526916
grocery_net,64.51,M,Bronx,NY,1382480,"Therapist, drama",0,1,29,1,35942480.0,93.01173939109732
home,112.07,M,Holliday,TX,2317,Chief Technology Officer,0,14,55,0,-10927631.0,90.41380361098963
shopping_pos,4.21,M,Ollie,IA,568,Commercial horticulturist,0,10,50,0,-10642281.0,68.53032374886722
misc_net,685.63,F,Naples,FL,276002,Medical technical officer,1,22,69,1,-21728071.0,95.4059689558353
shopping_net,898.72,M,Matawan,NJ,30770,Drilling engineer,1,23,27,1,13653197.0,106.80171862485346
gas_transport,11.02,M,Broomfield,CO,92337,"Engineer, electronics",1,9,52,0,29067041.0,65.1743622249965
entertainment,536.59,F,Mulberry Grove,IL,1810,Race relations officer,1,22,45,1,-30884317.0,19.27075303588548
shopping_pos,976.48,M,Mineral,VA,9141,Personnel officer,1,23,82,1,9161532.0,32.97354127364163
grocery_pos,291.88,F,Byesville,OH,4984,Legal secretary,1,1,67,1,9080431.0,100.07978319670033
health_fitness,78.77,M,Manderson,SD,1126,Volunteer coordinator,0,18,39,0,-13072291.0,45.52170085609425
misc_net,923.39,M,West Hartford,VT,140,"Development worker, community",1,22,30,1,26713871.0,101.60759921076368
grocery_pos,57.86,M,Minneapolis,MN,1022298,Chemical engineer,0,0,43,1,-27212219.0,64.37512223205273
grocery_pos,271.04,F,Albany,NY,151022,"Designer, textile",1,3,81,1,-14072370.0,88.81052008211913
shopping_pos,697.68,F,Monitor,WA,584,Medical technical officer,1,22,51,1,17868632.0,121.29605988133883
gas_transport,82.3,F,Greenwood,IN,78968,Financial adviser,0,7,52,0,-6793997.0,123.72398746488668
grocery_pos,302.07,F,Winslow,AR,2786,Musician,1,3,54,1,6553385.0,89.68695949247737
entertainment,249.19,M,Methuen,MA,47249,Market researcher,0,20,39,0,-13763146.0,95.68792185257267
travel,8.93,M,Marshall,WI,6063,Risk analyst,1,12,60,0,26407685.0,75.60152299592949
grocery_pos,309.71,F,Cassatt,SC,4424,Lawyer,1,4,58,1,-11950692.0,70.6359352165011
gas_transport,71.29,M,Fenelton,PA,2054,Communications engineer,0,10,43,0,7798735.0,90.40350845120842
health_fitness,17.38,F,Albuquerque,NM,641349,Civil Service administrator,1,17,44,0,-17948201.0,74.7467260145752
gas_transport,9.18,F,Moscow,IA,533,Chief Technology Officer,1,0,30,1,25081461.0,80.59441909337018
entertainment,419.75,M,Wittenberg,WI,3223,Senior tax professional/tax inspector,1,23,66,1,-14259621.0,50.17317708952791
health_fitness,72.7,M,Smithfield,IL,631,Futures trader,0,21,47,0,4399247.0,8.299836083818889
personal_care,22.1,F,Cowlesville,NY,1166,Colour technologist,1,22,37,1,11065301.0,37.78715634242459
personal_care,8.48,F,Ronceverte,WV,4575,Statistician,0,18,28,0,-10470486.0,103.72062266860165
personal_care,35.4,F,Leonard,TX,4090,Sub,0,13,43,0,-23517705.0,84.29645130397536
health_fitness,70.9,M,West Hartford,VT,140,"Development worker, community",0,20,30,0,17908579.0,73.20229216728377
personal_care,17.52,F,Sebring,FL,50835,Environmental consultant,1,23,34,1,-19775861.0,45.59650302529179
grocery_pos,149.38,F,Girard,GA,1100,"Conservator, museum/gallery",0,11,70,0,41170287.0,49.78043501324493
shopping_pos,175.33,F,Ranier,MN,136,Ceramics designer,0,12,20,0,-16497545.0,93.59845261803937
misc_net,756.17,M,Gretna,LA,55581,Biomedical scientist,1,2,47,1,-11008050.0,91.6695156898159
personal_care,24.44,F,Burrton,KS,1689,Gaffer,0,15,22,0,12833651.0,68.12178355090045
kids_pets,22.31,F,Lawn,PA,213,Special educational needs teacher,1,22,48,1,-14922378.0,58.83749625499508
shopping_net,1021.36,M,Lolita,TX,911,Archaeologist,1,23,50,1,9506507.0,135.16690329454792
shopping_net,1155.19,F,Daniels,WV,3994,"Biochemist, clinical",1,15,83,0,16474631.0,112.93887561970193
shopping_net,4.95,M,Tallmansville,WV,571,Accounting technician,0,11,52,0,-30946426.0,98.46583736047023
shopping_net,7.67,F,Rhame,ND,475,Illustrator,0,6,64,1,24000690.0,65.87121965230119
grocery_pos,90.38,F,Arcadia,SC,530,Animal technologist,0,7,31,0,-11918241.0,91.89504156723798
grocery_pos,95.51,F,Bagley,WI,878,Risk analyst,0,0,45,1,-10912339.0,115.21045512947455
personal_care,11.51,F,Campbell,NE,493,"Surveyor, minerals",0,13,79,0,27263256.0,35.25340830224842
shopping_pos,827.23,M,South Hero,VT,1654,Transport planner,1,23,29,1,8071642.0,58.03841510646922
grocery_pos,284.56,M,Brookfield,WI,41111,Fitness centre manager,1,6,79,1,-2395392.0,57.031316875875184
personal_care,19.91,M,Christine,ND,291,Television floor manager,1,22,29,1,-18087290.0,58.94972070591332
grocery_pos,327.9,F,Scotts Mills,OR,1252,"Engineer, petroleum",1,22,83,1,-7601105.0,87.77909865122201
gas_transport,81.52,F,Cranks,KY,581,"Psychologist, counselling",0,7,53,0,17917850.0,71.09073530872497
gas_transport,60.88,F,Avoca,IA,2036,Engineering geologist,0,8,48,0,-5354599.0,88.51277098656577
personal_care,58.12,F,Mifflin,PA,1909,Mining engineer,0,21,65,0,-7729202.0,87.79696455426033
home,35.34,F,Notrees,TX,23,Cytogeneticist,0,21,50,0,8813465.0,59.61901660365337
grocery_pos,281.48,F,Benton,TN,4870,Dancer,1,3,63,1,885512.0,108.52314834639863
grocery_pos,77.95,F,Thomas,WV,836,Forensic psychologist,0,7,38,0,-8712151.0,125.15848507343937
kids_pets,19.44,F,Marietta,SC,5648,Museum/gallery exhibitions officer,1,22,85,1,16036198.0,85.11046432631147
grocery_pos,115.26,F,Moscow,IA,533,Chief Technology Officer,0,0,30,1,-13816568.0,86.83964618725366
gas_transport,49.11,F,Rossville,IL,1807,"Buyer, retail",0,5,45,1,5462594.0,88.79834911851857
shopping_pos,798.88,M,East Troy,WI,9679,"Engineer, production",1,22,29,1,-14538810.0,116.52577695000592
grocery_pos,310.9,M,Mesa,ID,129,Cartographer,1,2,54,1,-5517449.0,101.80798921514027
entertainment,34.84,F,Dubre,KY,341,Insurance risk surveyor,0,14,87,0,33997969.0,113.33464141056265
shopping_pos,1.81,F,White Sulphur Springs,WV,5216,Community development worker,0,13,26,0,-1558700.0,52.06220346076259
entertainment,421.19,M,South Richmond Hill,NY,47211,Site engineer,1,22,83,1,-18973680.0,50.63779551108403
personal_care,4.49,F,Grover,NC,5621,Toxicologist,0,17,46,0,-15743762.0,86.19860235579453
misc_pos,7.79,F,Smiths Grove,KY,6841,"Therapist, sports",0,21,21,0,21269487.0,134.76273036091416
shopping_net,1001.09,F,Whaleyville,MD,718,Regulatory affairs officer,1,3,35,1,-15358759.0,114.37280210538313
misc_pos,20.56,F,Scotland,MD,313,Insurance underwriter,0,15,44,0,12485582.0,68.55308113460218
shopping_pos,719.06,M,North Brookfield,MA,4680,Field seismologist,1,23,34,1,-16905323.0,38.23277422639689
travel,10.96,F,Coleman,TX,5908,Radio producer,1,22,58,1,33779993.0,108.32557828862204
shopping_net,1007.13,M,Lakeland,FL,237282,Plant breeder/geneticist,1,23,70,1,-18834103.0,118.77844924555228
personal_care,108.12,F,Jones,AL,1089,Materials engineer,0,13,48,0,5233906.0,45.6244564167672
home,87.09,M,Collegeville,MN,1536,Farm manager,0,12,39,0,-5531297.0,94.7997928247337
misc_pos,528.38,F,Pembroke Township,IL,2135,"Psychotherapist, child",0,21,16,0,-18198654.0,75.4255048073962
shopping_pos,866.48,F,Barneveld,NY,1684,IT trainer,1,22,26,1,1730969.0,123.32010458931909
entertainment,84.14,M,Acworth,NH,477,Naval architect,0,22,32,1,14687843.0,69.65934531004234
shopping_net,906.28,F,Beaver Falls,PA,28425,Podiatrist,1,22,20,1,19701201.0,84.97235908976454
grocery_pos,98.79,M,Kent,OR,60,Museum education officer,0,2,78,1,2690306.0,69.5174452586563
grocery_pos,97.07,F,Adams,WI,3508,Sport and exercise psychologist,0,10,73,0,-27186022.0,88.59559274392292
food_dining,40.76,F,Galatia,IL,1943,"Restaurant manager, fast food",0,20,48,0,16626261.0,41.086645107342896
misc_pos,49.83,M,Amorita,OK,83,Barrister's clerk,1,22,61,1,-27899946.0,53.541195751097696
gas_transport,9.08,M,Houston,TX,2906700,Careers adviser,1,3,23,1,18937012.0,54.440612409693024
shopping_pos,856.92,M,Rock Tavern,NY,2258,Building surveyor,1,23,83,1,8970999.0,109.86933403736025
misc_net,816.43,F,Winter,WI,1478,Neurosurgeon,1,22,55,1,-26093936.0,36.143807546342984
grocery_pos,82.77,M,Auburn,ME,23045,Tourist information centre manager,0,0,61,1,22641315.0,70.10837421062294
personal_care,34.73,F,Baton Rouge,LA,378909,"Designer, furniture",0,19,43,0,-13496250.0,88.1055160690728
grocery_pos,270.78,M,Clune,PA,168,Race relations officer,1,3,41,1,14113884.0,14.39499546999735
shopping_net,862.73,M,Schaefferstown,PA,823,Gaffer,1,22,37,1,-12027855.0,97.09247862143296
food_dining,66.9,M,Manderson,SD,1126,Volunteer coordinator,0,13,39,0,9038489.0,68.06570545713055
misc_net,730.45,M,Norman Park,GA,5666,Rural practice surveyor,1,2,16,1,480067.0,89.15375022721125
grocery_pos,329.56,M,Ringwood,IL,928,Outdoor activities/education manager,1,11,35,0,13597362.0,53.536109859039186
shopping_net,953.89,M,Oakland,CA,381459,Barista,1,22,46,1,-5577186.0,66.0458382547285
travel,11.39,M,Lakeland,FL,237282,"Radiographer, therapeutic",1,22,58,1,-17021528.0,80.10095086456708
misc_net,741.78,F,Hubbell,NE,121,Set designer,1,23,24,1,-15113835.0,44.46377536580404
grocery_pos,328.78,F,Jordanville,NY,824,Travel agency manager,1,0,34,1,20307888.0,118.18072883172344
kids_pets,5.49,F,Dexter,KS,602,"Buyer, industrial",1,23,61,1,-11065884.0,105.99558426656857
gas_transport,62.78,F,Irvine,PA,528,Chief Marketing Officer,0,8,47,0,-10593454.0,96.11682684784316
grocery_pos,351.52,F,North Wilkesboro,NC,21134,Dispensing optician,1,6,36,1,11742879.0,57.63418435848419
grocery_pos,232.52,F,Valdosta,GA,94325,Educational psychologist,0,10,32,0,-2060506.0,57.12842753049373
health_fitness,49.34,M,Saint James City,FL,3776,Sport and exercise psychologist,0,22,43,1,-5745599.0,80.98783411612776
grocery_pos,145.02,M,Sontag,MS,1196,"Librarian, academic",0,5,62,1,6852785.0,92.59007666841657
grocery_net,13.01,M,North Judson,IN,5791,"Doctor, general practice",1,0,60,1,3438120.0,15.027186652775551
kids_pets,26.03,M,Sontag,MS,1196,"Librarian, academic",0,17,62,0,22955897.0,92.9432483232289
personal_care,42.32,F,Rocky Mount,MO,1847,Tax inspector,0,13,31,0,-2258451.0,121.34017260990358
grocery_net,53.79,M,Cazenovia,WI,1360,Occupational hygienist,0,9,35,0,-17297521.0,47.86523859017301
kids_pets,35.01,F,Bethel Springs,TN,3876,Senior tax professional/tax inspector,0,20,59,0,19310005.0,93.7051939610029
grocery_pos,121.21,F,Clay Center,OH,269,Insurance underwriter,0,8,54,0,-30024924.0,47.70567277814684
home,53.14,F,Fullerton,NE,1749,"Surveyor, mining",0,21,47,0,20437399.0,79.48154754565608
misc_net,882.64,M,Tamaroa,IL,2135,"Development worker, community",1,22,59,1,-20474110.0,76.51118768095185
gas_transport,64.53,F,Armagh,PA,922,Early years teacher,0,5,47,1,33893377.0,126.06978980763431
grocery_pos,341.14,F,Port Saint Lucie,FL,181438,Primary school teacher,1,1,86,1,-12973500.0,98.19668327668545
grocery_net,10.8,F,Achille,OK,608,Seismic interpreter,1,0,27,1,10968785.0,37.43251556679656
misc_pos,206.07,M,Pea Ridge,AR,6434,Product designer,0,8,52,0,-30382084.0,110.10479494312688
home,23.54,M,Murfreesboro,TN,158701,"Journalist, newspaper",0,14,42,0,16436893.0,74.1167120710492
grocery_pos,303.79,F,Louisville,KY,736284,"Education officer, museum",1,0,58,1,-17676370.0,104.9196098027166
food_dining,1.59,M,Norwalk,CA,105549,Firefighter,0,13,46,0,10499334.0,47.64520246842957
shopping_net,895.19,M,Bay City,MI,67858,Water quality scientist,1,22,25,1,-4458902.0,89.14993109357081
grocery_pos,259.1,F,Bailey,NC,6629,Call centre manager,1,23,57,1,7345818.0,117.77495702190055
kids_pets,20.93,M,Kenner,LA,68211,"Engineer, petroleum",1,13,79,0,-9539727.0,107.33724600178002
misc_pos,2.7,M,Fayetteville,NC,238602,"Scientist, research (maths)",0,20,27,0,21973476.0,77.53034986724691
misc_net,21.01,F,Jelm,WY,100,Public librarian,0,3,46,1,-22526564.0,111.3791203054298
home,148.43,M,Sacramento,CA,757530,Soil scientist,0,16,53,0,16722268.0,19.21743906776049
food_dining,45.67,M,Southfield,MI,75830,"Engineer, automotive",0,18,45,0,-28591715.0,17.20114333540537
misc_net,868.37,F,Glen Rock,PA,7565,Insurance claims handler,1,12,68,0,11298055.0,90.05104490727915
home,82.84,M,Hewitt,WI,828,Arts development officer,0,13,28,0,16676790.0,50.71475993412734
misc_net,845.41,F,Mendon,UT,2078,"Scientist, audiological",1,16,57,0,6750465.0,114.00233829511342
food_dining,115.59,F,Minneapolis,MN,1022298,Analytical chemist,0,22,52,1,-2830914.0,69.0819409717425
gas_transport,9.07,M,Granbury,TX,47119,"Editor, film/video",1,3,54,1,-24864913.0,97.24836193953651
shopping_pos,4.99,F,Lake Oswego,OR,42817,Planning and development surveyor,0,12,38,0,34075660.0,38.9198426591046
health_fitness,76.56,M,Rumely,MI,137,Film/video editor,0,22,29,1,-26231131.0,83.34015170997829
grocery_pos,311.93,M,Sacramento,CA,757530,Soil scientist,1,0,53,1,22386523.0,103.50344574219142
shopping_net,1113.12,F,Comfort,WV,630,Fine artist,1,23,60,1,-10027655.0,94.06002160018815
shopping_pos,748.49,F,Republic,MI,1038,Armed forces training and education officer,1,23,56,1,-18489798.0,123.58819547633658
gas_transport,6.9,M,Brookfield,WI,41111,Fitness centre manager,1,0,79,1,31798666.0,83.97941171268675
grocery_pos,290.5,M,Oakton,VA,17558,Furniture designer,1,2,80,1,-16752546.0,95.95691949259542
food_dining,45.63,M,East Troy,WI,9679,"Engineer, production",0,19,29,0,-24217594.0,40.86151699151511
shopping_pos,119.51,M,Bridger,MT,1446,Chartered loss adjuster,0,8,42,0,11711889.0,80.62869727922661
kids_pets,9.61,F,Cottekill,NY,722,Comptroller,0,17,29,0,21545295.0,109.55419658941237
gas_transport,7.85,M,Omaha,NE,518429,"Surveyor, land/geomatics",1,1,24,1,-11549703.0,103.51966847271761
misc_net,7.88,M,New Holstein,WI,5196,Child psychotherapist,0,4,42,1,-1716958.0,115.91576577677627
health_fitness,21.72,F,Jordanville,NY,824,Travel agency manager,1,23,34,1,3698672.0,129.3270048525342
misc_net,734.62,F,Clayton,OK,1760,Occupational psychologist,1,2,48,1,4589550.0,128.71399183657832
home,127.75,M,Howells,NE,1063,Research scientist (maths),0,12,92,0,-23982046.0,91.59602023001204
grocery_pos,124.86,F,Achille,OK,608,Seismic interpreter,0,7,27,0,29095786.0,23.12496099439292
grocery_pos,332.1,F,Lakeland,FL,237282,Clothing/textile technologist,1,2,40,1,-2178229.0,75.38643311074728
misc_net,2.02,F,Metairie,LA,137067,Advertising account planner,0,10,68,0,-31073689.0,89.84428672902864
shopping_net,1027.3,M,Lahoma,OK,1078,Podiatrist,1,20,30,0,24399895.0,110.22190633828683
grocery_pos,335.66,F,Girard,GA,1100,"Conservator, museum/gallery",1,1,70,1,19978878.0,85.15987046042578
grocery_net,16.39,M,Mount Hope,AL,1312,"Librarian, academic",1,3,65,1,91075.0,45.24163822122586
health_fitness,1.76,F,Catawba,VA,1363,Equality and diversity officer,0,13,79,0,-19920712.0,69.33094863105494
gas_transport,48.78,F,Alpharetta,GA,165556,Prison officer,0,11,22,0,-22732284.0,87.79524879452038
gas_transport,69.43,F,Allentown,PA,166081,"Scientist, research (maths)",0,5,21,1,14149652.0,75.91376164140321
gas_transport,8.82,M,Scarborough,ME,18760,Make,1,1,87,1,27720299.0,74.86112763642691
shopping_pos,2.37,F,Bowersville,OH,338,Quantity surveyor,0,17,31,0,-44178399.0,56.36533754956515
shopping_pos,55.05,F,Manchester,MD,11751,Clinical research associate,0,0,56,1,25942148.0,99.53669681220795
grocery_pos,315.51,M,Atlantic,VA,741,"Geologist, engineering",1,23,33,1,2761014.0,16.750884102338638
home,270.28,F,Utica,MO,271,Land/geomatics surveyor,1,23,48,1,-22634184.0,66.81162696887314
gas_transport,11.34,F,Westhampton Beach,NY,3255,Financial trader,1,2,41,1,14612918.0,37.34131056325329
shopping_net,974.0,M,Thida,AR,111,Careers information officer,1,22,20,1,8451511.0,74.39794484003757
personal_care,47.23,F,Dublin,PA,2158,Transport planner,1,23,59,1,4149342.0,87.92670623327444
misc_net,737.99,M,Gainesville,TX,26120,"Engineer, manufacturing",1,22,66,1,-2680015.0,68.7547669518323
shopping_pos,2.35,F,Sunflower,MS,1686,"Education officer, community",0,16,33,0,-24471801.0,85.51462282945623
entertainment,1.06,M,Big Indian,NY,397,Psychiatrist,0,15,88,0,22716460.0,50.02237879576156
gas_transport,69.95,F,Burlington,WA,14871,Public house manager,0,6,46,1,-13162479.0,82.75982971306391
kids_pets,55.79,M,New Boston,IL,1504,Manufacturing engineer,0,16,26,0,381371.0,61.90928999522252
grocery_pos,298.28,F,Gadsden,AL,67082,Ceramics designer,1,22,50,1,-6719486.0,87.70910951374395
food_dining,15.21,F,Shenandoah Junction,WV,1925,Systems developer,0,19,54,0,5434900.0,75.5382114129317
entertainment,76.44,M,Doe Hill,VA,99,Dance movement psychotherapist,0,12,34,0,-12987187.0,23.49963048309784
kids_pets,18.23,F,Loami,IL,1213,English as a foreign language teacher,1,22,29,1,1157683.0,82.38666872172044
shopping_net,1010.36,M,Haines City,FL,33804,Exercise physiologist,1,23,29,1,11322014.0,122.15806466342354
